raceId,driverId,lap,position,time,milliseconds,constructor,constructorId,year,race,driverRef,lap_time
7,15,36,5,1:28.354,88354.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.354000
7,15,37,5,1:28.307,88307.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.307000
7,15,38,5,1:28.257,88257.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.257000
7,15,39,5,1:28.311,88311.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.311000
7,15,40,5,1:27.868,87868.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:27.868000
7,15,41,4,1:27.945,87945.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:27.945000
7,15,42,4,1:28.268,88268.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.268000
7,15,43,4,1:28.723,88723.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.723000
7,15,44,4,1:48.299,108299.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:48.299000
7,15,45,4,1:28.671,88671.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.671000
7,15,46,4,1:28.754,88754.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.754000
7,15,47,4,1:28.440,88440.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.440000
7,15,48,4,1:28.378,88378.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.378000
7,15,49,4,1:28.609,88609.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.609000
7,15,50,4,1:28.675,88675.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.675000
7,15,51,4,1:28.476,88476.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.476000
7,15,52,4,1:28.338,88338.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.338000
7,15,53,4,1:28.145,88145.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.145000
7,15,54,4,1:28.199,88199.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.199000
7,15,55,4,1:28.287,88287.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.287000
7,15,56,4,1:28.732,88732.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:28.732000
7,15,57,4,1:29.232,89232.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:29.232000
7,15,58,4,1:30.769,90769.0,Toyota,7,2009,Turkish GP 2009,trulli,0 days 00:01:30.769000
7,10,1,14,1:41.828,101828.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:41.828000
7,10,2,13,1:32.931,92931.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:32.931000
7,10,3,13,1:31.120,91120.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:31.120000
7,10,4,13,1:31.344,91344.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:31.344000
7,10,5,13,1:30.818,90818.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:30.818000
7,10,6,13,1:30.607,90607.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:30.607000
7,10,7,13,1:30.906,90906.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:30.906000
7,10,8,12,1:31.888,91888.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:31.888000
7,10,9,12,1:30.353,90353.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:30.353000
7,10,10,12,1:30.158,90158.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:30.158000
7,10,11,12,1:30.485,90485.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:30.485000
7,10,12,12,1:30.112,90112.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:30.112000
7,10,13,12,1:29.692,89692.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:29.692000
7,10,14,12,1:29.667,89667.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:29.667000
7,10,15,11,1:29.288,89288.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:29.288000
7,10,16,11,1:29.722,89722.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:29.722000
7,10,17,11,1:29.817,89817.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:29.817000
7,10,18,10,1:30.174,90174.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:30.174000
7,10,19,9,1:30.055,90055.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:30.055000
7,10,20,8,1:28.942,88942.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.942000
7,10,21,7,1:29.411,89411.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:29.411000
7,10,22,7,1:29.450,89450.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:29.450000
7,10,23,7,1:29.740,89740.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:29.740000
7,10,24,7,1:29.531,89531.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:29.531000
7,10,25,6,1:29.035,89035.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:29.035000
7,10,26,6,1:28.422,88422.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.422000
7,10,27,5,1:28.476,88476.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.476000
7,10,28,5,1:28.612,88612.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.612000
7,10,29,5,1:28.798,88798.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.798000
7,10,30,5,1:29.341,89341.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:29.341000
7,10,31,12,1:49.461,109461.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:49.461000
7,10,32,11,1:29.178,89178.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:29.178000
7,10,33,10,1:29.835,89835.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:29.835000
7,10,34,10,1:28.977,88977.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.977000
7,10,35,10,1:28.519,88519.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.519000
7,10,36,10,1:28.504,88504.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.504000
7,10,37,10,1:28.632,88632.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.632000
7,10,38,10,1:28.977,88977.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.977000
7,10,39,10,1:28.547,88547.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.547000
7,10,40,9,1:28.421,88421.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.421000
7,10,41,9,1:28.161,88161.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.161000
7,10,42,9,1:28.544,88544.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.544000
7,10,43,8,1:28.411,88411.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.411000
7,10,44,7,1:28.790,88790.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.790000
7,10,45,6,1:28.528,88528.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.528000
7,10,46,6,1:28.692,88692.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.692000
7,10,47,6,1:29.501,89501.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:29.501000
7,10,48,8,1:47.437,107437.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:47.437000
7,10,49,8,1:28.748,88748.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.748000
7,10,50,8,1:28.777,88777.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.777000
7,10,51,8,1:28.392,88392.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.392000
7,10,52,8,1:28.509,88509.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.509000
7,10,53,8,1:28.464,88464.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.464000
7,10,54,8,1:28.141,88141.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.141000
7,10,55,8,1:28.718,88718.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.718000
7,10,56,8,1:27.883,87883.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:27.883000
7,10,57,8,1:28.246,88246.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.246000
7,10,58,8,1:28.091,88091.0,Toyota,7,2009,Turkish GP 2009,glock,0 days 00:01:28.091000
7,7,1,20,1:43.840,103840.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:43.840000
7,7,2,20,1:35.350,95350.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:35.350000
7,7,3,20,1:33.719,93719.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:33.719000
7,7,4,19,1:33.933,93933.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:33.933000
7,7,5,19,1:32.408,92408.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:32.408000
7,7,6,19,1:32.242,92242.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:32.242000
7,7,7,19,1:31.709,91709.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:31.709000
7,7,8,19,1:32.043,92043.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:32.043000
7,7,9,19,1:31.920,91920.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:31.920000
7,7,10,19,1:31.463,91463.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:31.463000
7,7,11,19,1:31.104,91104.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:31.104000
7,7,12,19,1:31.373,91373.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:31.373000
7,7,13,19,1:31.304,91304.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:31.304000
7,7,14,18,1:31.203,91203.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:31.203000
7,7,15,18,1:31.050,91050.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:31.050000
7,7,16,18,1:30.953,90953.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.953000
7,7,17,18,1:30.601,90601.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.601000
7,7,18,18,1:30.451,90451.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.451000
7,7,19,18,1:30.302,90302.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.302000
7,7,20,18,1:30.415,90415.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.415000
7,7,21,18,1:31.476,91476.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:31.476000
7,7,22,18,1:30.768,90768.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.768000
7,7,23,18,1:30.140,90140.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.140000
7,7,24,18,1:30.394,90394.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.394000
7,7,25,18,1:30.661,90661.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.661000
7,7,26,18,1:31.365,91365.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:31.365000
7,7,27,18,1:29.758,89758.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.758000
7,7,28,18,1:29.528,89528.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.528000
7,7,29,18,1:29.569,89569.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.569000
7,7,30,18,1:29.704,89704.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.704000
7,7,31,18,1:29.873,89873.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.873000
7,7,32,18,1:30.655,90655.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.655000
7,7,33,19,1:53.993,113993.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:53.993000
7,7,34,19,1:30.706,90706.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.706000
7,7,35,19,1:30.368,90368.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.368000
7,7,36,19,1:32.211,92211.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:32.211000
7,7,37,19,1:30.498,90498.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.498000
7,7,38,19,1:30.500,90500.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.500000
7,7,39,19,1:31.389,91389.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:31.389000
7,7,40,19,1:30.241,90241.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.241000
7,7,41,19,1:30.085,90085.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.085000
7,7,42,19,1:29.929,89929.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.929000
7,7,43,19,1:30.070,90070.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.070000
7,7,44,19,1:32.420,92420.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:32.420000
7,7,45,19,1:30.573,90573.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.573000
7,7,46,19,1:30.025,90025.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:30.025000
7,7,47,19,1:29.433,89433.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.433000
7,7,48,18,1:29.946,89946.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.946000
7,7,49,18,1:29.669,89669.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.669000
7,7,50,18,1:29.583,89583.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.583000
7,7,51,18,1:29.620,89620.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.620000
7,7,52,18,1:29.176,89176.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.176000
7,7,53,18,1:29.022,89022.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.022000
7,7,54,18,1:29.222,89222.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.222000
7,7,55,18,1:29.336,89336.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.336000
7,7,56,18,1:29.207,89207.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.207000
7,7,57,18,1:29.975,89975.0,Toro Rosso,5,2009,Turkish GP 2009,bourdais,0 days 00:01:29.975000
7,67,1,19,1:43.294,103294.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:43.294000
7,67,2,19,1:35.112,95112.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:35.112000
7,67,3,19,1:33.530,93530.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:33.530000
7,67,4,18,1:32.215,92215.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:32.215000
7,67,5,18,1:31.452,91452.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:31.452000
7,67,6,18,1:31.344,91344.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:31.344000
7,67,7,18,1:31.136,91136.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:31.136000
7,67,8,18,1:31.039,91039.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:31.039000
7,67,9,18,1:31.125,91125.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:31.125000
7,67,10,18,1:30.533,90533.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.533000
7,67,11,18,1:30.695,90695.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.695000
7,67,12,18,1:30.675,90675.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.675000
7,67,13,18,1:31.096,91096.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:31.096000
7,67,14,17,1:30.888,90888.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.888000
7,67,15,17,1:30.492,90492.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.492000
7,67,16,17,1:30.255,90255.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.255000
7,67,17,17,1:30.436,90436.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.436000
7,67,18,17,1:30.234,90234.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.234000
7,67,19,17,1:30.414,90414.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.414000
7,67,20,16,1:30.226,90226.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.226000
7,67,21,15,1:29.821,89821.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.821000
7,67,22,15,1:30.473,90473.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.473000
7,67,23,15,1:30.659,90659.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.659000
7,67,24,15,1:30.074,90074.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.074000
7,67,25,15,1:30.319,90319.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.319000
7,67,26,19,1:51.660,111660.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:51.660000
7,67,27,19,1:29.841,89841.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.841000
7,67,28,19,1:29.541,89541.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.541000
7,67,29,19,1:29.743,89743.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.743000
7,67,30,19,1:29.639,89639.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.639000
7,67,31,19,1:29.271,89271.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.271000
7,67,32,19,1:30.039,90039.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.039000
7,67,33,18,1:30.019,90019.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.019000
7,67,34,18,1:29.781,89781.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.781000
7,67,35,18,1:29.606,89606.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.606000
7,67,36,17,1:31.095,91095.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:31.095000
7,67,37,16,1:29.647,89647.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.647000
7,67,38,16,1:29.067,89067.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.067000
7,67,39,15,1:28.864,88864.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:28.864000
7,67,40,15,1:28.799,88799.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:28.799000
7,67,41,15,1:28.749,88749.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:28.749000
7,67,42,15,1:29.214,89214.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.214000
7,67,43,17,1:51.734,111734.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:51.734000
7,67,44,17,1:29.937,89937.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.937000
7,67,45,17,1:29.406,89406.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.406000
7,67,46,17,1:29.729,89729.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.729000
7,67,47,17,1:29.332,89332.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.332000
7,67,48,15,1:29.295,89295.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.295000
7,67,49,15,1:29.367,89367.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.367000
7,67,50,15,1:29.342,89342.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.342000
7,67,51,15,1:29.094,89094.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:29.094000
7,67,52,15,1:30.284,90284.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:30.284000
7,67,53,15,1:31.855,91855.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:31.855000
7,67,54,15,1:28.954,88954.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:28.954000
7,67,55,15,1:28.891,88891.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:28.891000
7,67,56,15,1:28.852,88852.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:28.852000
7,67,57,15,1:28.624,88624.0,Toro Rosso,5,2009,Turkish GP 2009,buemi,0 days 00:01:28.624000
7,17,1,3,1:35.454,95454.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:35.454000
7,17,2,3,1:30.034,90034.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:30.034000
7,17,3,3,1:29.722,89722.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:29.722000
7,17,4,3,1:29.355,89355.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:29.355000
7,17,5,3,1:29.396,89396.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:29.396000
7,17,6,3,1:29.684,89684.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:29.684000
7,17,7,3,1:29.122,89122.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:29.122000
7,17,8,3,1:28.930,88930.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.930000
7,17,9,3,1:28.796,88796.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.796000
7,17,10,3,1:28.784,88784.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.784000
7,17,11,3,1:28.613,88613.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.613000
7,17,12,3,1:28.320,88320.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.320000
7,17,13,3,1:28.533,88533.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.533000
7,17,14,3,1:28.625,88625.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.625000
7,17,15,3,1:28.059,88059.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.059000
7,17,16,2,1:27.993,87993.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:27.993000
7,17,17,2,1:28.071,88071.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.071000
7,17,18,1,1:28.073,88073.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.073000
7,17,19,4,1:52.029,112029.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:52.029000
7,17,20,4,1:29.222,89222.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:29.222000
7,17,21,3,1:29.057,89057.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:29.057000
7,17,22,3,1:29.190,89190.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:29.190000
7,17,23,3,1:29.189,89189.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:29.189000
7,17,24,3,1:28.814,88814.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.814000
7,17,25,3,1:29.247,89247.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:29.247000
7,17,26,3,1:28.774,88774.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.774000
7,17,27,3,1:29.018,89018.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:29.018000
7,17,28,3,1:28.455,88455.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.455000
7,17,29,3,1:28.700,88700.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.700000
7,17,30,2,1:28.791,88791.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.791000
7,17,31,2,1:28.455,88455.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.455000
7,17,32,2,1:28.456,88456.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.456000
7,17,33,2,1:28.549,88549.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.549000
7,17,34,2,1:28.662,88662.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.662000
7,17,35,2,1:28.533,88533.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.533000
7,17,36,2,1:28.504,88504.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.504000
7,17,37,2,1:28.404,88404.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.404000
7,17,38,2,1:28.323,88323.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.323000
7,17,39,2,1:28.280,88280.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.280000
7,17,40,2,1:27.833,87833.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:27.833000
7,17,41,2,1:27.893,87893.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:27.893000
7,17,42,2,1:27.809,87809.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:27.809000
7,17,43,2,1:27.816,87816.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:27.816000
7,17,44,3,1:48.829,108829.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:48.829000
7,17,45,3,1:28.601,88601.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.601000
7,17,46,3,1:28.754,88754.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.754000
7,17,47,3,1:28.740,88740.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.740000
7,17,48,3,1:28.483,88483.0,Red Bull,9,2009,Turkish GP 2009,webber,0 days 00:01:28.483000
